source,target,total_value,min_gas_price,transaction_count
0x6596da8b65995d5feacff8c2936f0b7a2051b0d0,0x13307b8854a95946b54a904100afd0767a7a577b,64872019995138375,12593854445,36
0x6cc5f688a315f3dc28a7781717a9a798a59fda7b,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0,26500000000,36
0xdfd5293d8e347dfe59e90efd55b2956a1343963d,0x27054b13b1b798b345b591a4d22e6562d47ea75a,0,12098342477,36
0xb0da6794da4e6f7244b96256adb8973d07428a20,0x3893b9422cd5d70a81edeffe3d5a1c6a978310bb,0,27500000000,36
0x21a31ee1afc51d94c2efccaa2092ad1028285549,0x42476f744292107e34519f9c357927074ea3f75d,0,11840732191,36
0x6a04ddf3de778de8d9fc64fcf6fb826b03570738,0x49642110b712c1fd7261bc074105e9e44676c68f,0,13500000000,36
0x28c6c06298d514db089934071355e5743bf21d60,0x5732046a883704404f284ce41ffadd5b007fd668,0,12134408410,36
0x21a31ee1afc51d94c2efccaa2092ad1028285549,0x5732046a883704404f284ce41ffadd5b007fd668,0,13107536301,36
0xa152f8bb749c55e9943a3a0a3111d18ee2b3f94e,0x66761fa41377003622aee3c7675fc7b5c1c2fac5,0,10792095744,36
0x1c727a55ea3c11b0ab7d3a361fe0f3c47ce6de5d,0x6b175474e89094c44da98b954eedeac495271d0f,0,10695871141,36
0x51578f5beaff4acacdd81b147f84ec8012e3e23d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,3240000000000000000,14248881334,36
0xa910f92acdaf488fa6ef02174fb86208ad7722ba,0x7db5af2b9624e1b3b4bb69d6debd9ad1016a58ac,0,12210361595,36
0x8a37f0290ae85d08522d2a605617e76128fd0712,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0,12363468949,36
0xf89d7b9c864f589bbf53a82105107622b35eaa40,0xb3999f658c0391d94a37f7ff328f3fec942bcadc,0,13038748810,36
0x9309c9a38ca533814b1ce2a360558bd3468cdf32,0xcac0f1a06d3f02397cfb6d7077321d73b504916e,360000000000000000,12484234924,36
0x0d0707963952f2fba59dd06f2b425ace40b492fe,0xce3f08e664693ca792cace4af1364d5e220827b2,0,11990380833,36
0xd952beecffc6bc1228e83d0457d25d5a39555abf,0xdac17f958d2ee523a2206206994597c13d831ec7,0,12549716444,36
0x28c6c06298d514db089934071355e5743bf21d60,0xec67005c4e498ec7f55e092bd1d35cbc47c91892,0,13179765243,36
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c,0,30000000000,36
0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91,0x04fa0d235c4abf4bcf4787af4cf447de572ef828,0,13198109129,37
0x0d0707963952f2fba59dd06f2b425ace40b492fe,0x0f5d2fb29fb7d3cfee444a200298f468908cc942,0,12321915801,37
0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91,0x15b543e986b8c34074dfc9901136d9355a537e7e,0,11773837471,37
0xf60c2ea62edbfe808163751dd0d8693dcb30019c,0x1776e1f26f98b1a5df9cd347953a26dd3cb46671,0,13148662489,37
0x95b564f3b3bae3f206aa418667ba000afafacc8a,0x3597bfd533a99c9aa083587b074434e61eb0a258,0,12437673255,37
0xdfd5293d8e347dfe59e90efd55b2956a1343963d,0x42476f744292107e34519f9c357927074ea3f75d,0,12039932381,37
0x48c04ed5691981c42154c6167398f95e8f38a7ff,0x4e15361fd6b4bb609fa63c81a2be19d873717870,0,11000000000,37
0x8ae57a027c63fca8070d1bf38622321de8004c67,0x57a204aa1042f6e66dd7730813f4024114d74f37,0,10983092434,37
0xdfd5293d8e347dfe59e90efd55b2956a1343963d,0x71ab77b7dbb4fa7e017bc15090b2163221420282,0,11987221949,37
0x6edf968da408a9640b8865826429a977a11c5048,0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,0,12302054020,37
0xad6eaa735d9df3d7696fd03984379dae02ed8862,0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,0,11035036087,37
0x87cbc48075d7aa1760ac71c41e8bc289b6a31f56,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,0,13043221643,37
0x21a31ee1afc51d94c2efccaa2092ad1028285549,0x8642a849d0dcb7a15a974794668adcfbe4794b56,0,12392682860,37
0x0d0707963952f2fba59dd06f2b425ace40b492fe,0xa0b73e1ff0b80914ab6fe0444e65848c4c34450b,0,12458411423,37
0xb75690f6916933261796a06f93dd6a3e8706b020,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0,13000000000,37
0x947c4efaf086821ed8f5d3980d466808f3fe4808,0xa0c68c638235ee32657e8f720a23cec1bfc77c77,0,11179187068,37
0x75e89d5979e4f6fba9f97c104c2f0afb3f1dcb88,0xaaaaaa20d9e0e2461697782ef11675f668207961,0,18000000000,37
0xf89d7b9c864f589bbf53a82105107622b35eaa40,0xbb0e17ef65f82ab018d8edd776e8dd940327b28b,0,13322421243,37
0x46340b20830761efd32832a74d7169b29feb9758,0xccc8cb5229b0ac8069c51fd58367fd1e622afd97,0,17019533531,37
0xf60c2ea62edbfe808163751dd0d8693dcb30019c,0xdefa4e8a7bcba345f687a2f1456f5edd9ce97202,0,12455225327,37
0xa152f8bb749c55e9943a3a0a3111d18ee2b3f94e,0xec213f83defb583af3a000b1c0ada660b1902a0f,0,11021300418,37
0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91,0xf1f955016ecbcd7321c7266bccfb96c68ea5e49b,0,12148955457,37
0xde6b8db031f0624dbc1d2374e826de88eeaaf37b,0xfa52274dd61e1643d2205169732f29114bc240b3,7325805153223253542,15192192891,37
0x874044bf92f750bb913d80d6f4daed427447d6ce,0x00000000006c3852cbef3e08e8df289169ede581,1062390000000000000,11278450849,38
0x21a31ee1afc51d94c2efccaa2092ad1028285549,0x0391d2021f89dc339f60fff84546ea23e337750f,0,12412048063,38
0xdfd5293d8e347dfe59e90efd55b2956a1343963d,0x0391d2021f89dc339f60fff84546ea23e337750f,0,11718453623,38
0x21a31ee1afc51d94c2efccaa2092ad1028285549,0x0d438f3b5175bebc262bf23753c1e53d03432bde,0,12474014636,38
0x48c04ed5691981c42154c6167398f95e8f38a7ff,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0,12000000000,38
0x3fce01cbb97de2252669115f8f4cc185005c94a6,0x27de7d1debabbe7f63383f9a81793b3f19438321,1951724949807840530,13978570712,38
0x28c6c06298d514db089934071355e5743bf21d60,0x42bbfa2e77757c645eeaad1655e0911a7553efbc,0,12747433570,38
0xa152f8bb749c55e9943a3a0a3111d18ee2b3f94e,0x4691937a7508860f876c9c0a2a617e7d9e945d4b,0,11753999353,38
0x340d693ed55d7ba167d184ea76ea2fd092a35bdc,0x4fabb145d64652a948d72533023f6e7a623c7c53,0,10121313766,38
0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91,0x656c00e1bcd96f256f224ad9112ff426ef053733,0,12989443100,38
0x4ac81214e5c051319ca5f0d6576e59d16d7e66c6,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,1292900000000000000,13000000000,38
0x28c6c06298d514db089934071355e5743bf21d60,0x71ab77b7dbb4fa7e017bc15090b2163221420282,0,12864389754,38
0x21a31ee1afc51d94c2efccaa2092ad1028285549,0x71ab77b7dbb4fa7e017bc15090b2163221420282,0,13212194110,38
0xdfd5293d8e347dfe59e90efd55b2956a1343963d,0x744d70fdbe2ba4cf95131626614a1763df805b9e,0,12722988083,38
0x21a31ee1afc51d94c2efccaa2092ad1028285549,0x744d70fdbe2ba4cf95131626614a1763df805b9e,0,13204446804,38
0x856464a833e460e4019578fbc70e104875d44d4a,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0,12528648916,38
0x28c6c06298d514db089934071355e5743bf21d60,0x8642a849d0dcb7a15a974794668adcfbe4794b56,0,13236486654,38
0x21a31ee1afc51d94c2efccaa2092ad1028285549,0x8ab7404063ec4dbcfd4598215992dc3f8ec853d7,0,12830466885,38
0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91,0x8fac8031e079f409135766c7d5de29cf22ef897c,0,12804094464,38
0x6cc5f688a315f3dc28a7781717a9a798a59fda7b,0x9ab7bb7fdc60f4357ecfef43986818a2a3569c62,0,26500000000,38
0x14c5b2799d6bca3671e52a262cc248b866bbad51,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0,10220252120,38
0x28c6c06298d514db089934071355e5743bf21d60,0xae12c5930881c53715b369cec7606b70d8eb229f,0,12522707579,38
0xa152f8bb749c55e9943a3a0a3111d18ee2b3f94e,0xbb0e17ef65f82ab018d8edd776e8dd940327b28b,0,11609678271,38
0x42dca0244dca7872b3096c91b98caab45e1acfb6,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,4658800000000000000,12462884479,38
0xcc16d5e53c1890b2802d5441d23639cac6cd646f,0xcad621da75a66c7a8f4ff86d30a2bf981bfc8fdd,154539477939257913079,10870688603,38
0x6cc5f688a315f3dc28a7781717a9a798a59fda7b,0xce3f08e664693ca792cace4af1364d5e220827b2,0,27000000000,38
0x6596da8b65995d5feacff8c2936f0b7a2051b0d0,0xd0be1fded5d964619b92b3672c08c43305529be0,84310511812702253,12698084911,38
0xa88902d6e93922893ee77234ed1c3ba4bec90224,0xdac17f958d2ee523a2206206994597c13d831ec7,0,30000000000,38
0x95b564f3b3bae3f206aa418667ba000afafacc8a,0xdc9ac3c20d1ed0b540df9b1fedc10039df13f99c,0,12947140827,38
0x75e89d5979e4f6fba9f97c104c2f0afb3f1dcb88,0xf4d2888d29d722226fafa5d9b24f9164c092421e,0,18000000000,38
0xa7b5ca022774bd02842932e4358ddcbea0ccaade,0x000000000000ad05ccc4f10045630fb830b95127,108049700000000000000,12839058909,39
0xdfd5293d8e347dfe59e90efd55b2956a1343963d,0x0d438f3b5175bebc262bf23753c1e53d03432bde,0,11887173397,39
0x28c6c06298d514db089934071355e5743bf21d60,0x0d438f3b5175bebc262bf23753c1e53d03432bde,0,11470866712,39
0xf60c2ea62edbfe808163751dd0d8693dcb30019c,0x111111111117dc0aa78b770fa6a738034120c302,0,12149370068,39
0x8c54ebdd960056d2cff5998df5695daca1fc0190,0x15d4c048f83bd7e37d49ea4c83a07267ec4203da,0,12189177487,39
0xa152f8bb749c55e9943a3a0a3111d18ee2b3f94e,0x249e38ea4102d0cf8264d3701f1a0e39c4f2dc3b,0,11749796101,39
0xa152f8bb749c55e9943a3a0a3111d18ee2b3f94e,0x3b9be07d622accaed78f479bc0edabfd6397e320,0,10943712860,39
0x0d0707963952f2fba59dd06f2b425ace40b492fe,0x4a220e6096b25eadb88358cb44068a3248254675,0,12680466289,39
0xd8d6ffe342210057bf4dcc31da28d006f253cef0,0x58b6a8a3302369daec383334672404ee733ab239,0,12256694187,39
0x5ab4396abe99f6c559ea4d266f4d9e4bcf14e322,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,767000000000000000,12214364444,39
0x4e27eacc66030fa6fa2cd1016c45ae9adcb6097c,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,3460000000000000000,12662511347,39
0x6cc5f688a315f3dc28a7781717a9a798a59fda7b,0x767fe9edc9e0df98e07454847909b5e959d7ca0e,0,25500000000,39
0x4ac81214e5c051319ca5f0d6576e59d16d7e66c6,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,504178929882831564,13199226747,39
0xcd531ae9efcce479654c4926dec5f6209531ca7b,0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,0,12382855213,39
0xdab1a1854214684ace522439684a145e62505233,0x8af8957e0dd7fd489aeaa3e942dee147ae76b3b2,16983000000000000000,12319087421,39
0xa152f8bb749c55e9943a3a0a3111d18ee2b3f94e,0x92d6c1e31e14520e676a687f0a93788b716beff5,0,12254152363,39
0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91,0x9f9c8ec3534c3ce16f928381372bfbfbfb9f4d24,0,12928118050,39
0xe4e81a38ea6d480e4f21abdbe34df076621b9113,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0,11078141058,39
0xa152f8bb749c55e9943a3a0a3111d18ee2b3f94e,0xa393473d64d2f9f026b60b6df7859a689715d092,0,11749796101,39
0x47cf584925b637b1023f63b6141f795cbaa1ae79,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,23750000000000000000,11602753662,39
0x6cc5f688a315f3dc28a7781717a9a798a59fda7b,0xcdf7028ceab81fa0c6971208e83fa7872994bee5,0,25500000000,39
0xd67da12dc33d9730d9341bbfa4f0b67d0688b28b,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,4928249627540080486,10242457654,39
0x0d0707963952f2fba59dd06f2b425ace40b492fe,0xfa14fa6958401314851a17d6c5360ca29f74b57b,0,13241114113,39
0xb13cabc948fce7fed894f6a827823d22f02ffc0b,0x000000000000ad05ccc4f10045630fb830b95127,6087370000000000000,12524547453,40
0xab1b9521de0f0a30c43817c66c54c06a95548058,0x00000000006c3852cbef3e08e8df289169ede581,214900000000000002,11504060509,40
0xc5ef260415f8592835d6bde27e5172dacc135f54,0x00000000006c3852cbef3e08e8df289169ede581,1419900000000000000,12904652184,40
0xfc7af206e1a69f7886fb47ff8e1287fff4406d03,0x00000000006c3852cbef3e08e8df289169ede581,713229999999999998,12573514132,40
0x8ab18461a73079d8a95af2ceb91bb680f45aa168,0x27de7d1debabbe7f63383f9a81793b3f19438321,2547088317510533024,15137506282,40
0x5ef9d31556dd8430d1943f8dda11401977c42abf,0x3893b9422cd5d70a81edeffe3d5a1c6a978310bb,0,27500000000,40
0x21a31ee1afc51d94c2efccaa2092ad1028285549,0x3f382dbd960e3a9bbceae22651e88158d2791550,0,12715819225,40
0x21a31ee1afc51d94c2efccaa2092ad1028285549,0x419d0d8bdd9af5e606ae2232ed285aff190e711b,0,13348142687,40
0x8c54ebdd960056d2cff5998df5695daca1fc0190,0x41e5560054824ea6b0732e656e3ad64e20e94e45,0,12699088500,40
0x28c6c06298d514db089934071355e5743bf21d60,0x42476f744292107e34519f9c357927074ea3f75d,0,11815727964,40
0x2db1d8cdf1abe8c70b531a790cdf2ff38aecf652,0x4a220e6096b25eadb88358cb44068a3248254675,0,10787483415,40
0x75e89d5979e4f6fba9f97c104c2f0afb3f1dcb88,0x4d224452801aced8b2f0aebe155379bb5d594381,0,17000000000,40
0x29d5527caa78f1946a409fa6acaf14a0a4a0274b,0x4e15361fd6b4bb609fa63c81a2be19d873717870,0,11521300418,40
0xdfd5293d8e347dfe59e90efd55b2956a1343963d,0x579cea1889991f68acc35ff5c3dd0621ff29b0c9,0,11887173397,40
0x3a8713065e4daa9603b91ef35d6a8336ef7b26c6,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,22280000000000000000,13238430426,40
0xf60c2ea62edbfe808163751dd0d8693dcb30019c,0x6b175474e89094c44da98b954eedeac495271d0f,0,12383049050,40
0x28c6c06298d514db089934071355e5743bf21d60,0x744d70fdbe2ba4cf95131626614a1763df805b9e,0,12231124549,40
0x8ab18461a73079d8a95af2ceb91bb680f45aa168,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0,13053083236,40
0x29d5527caa78f1946a409fa6acaf14a0a4a0274b,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,0,10856455331,40
0x8ae57a027c63fca8070d1bf38622321de8004c67,0x8a90cab2b38dba80c64b7734e58ee1db38b8992e,0,10447094834,40
0xa152f8bb749c55e9943a3a0a3111d18ee2b3f94e,0x993864e43caa7f7f12953ad6feb1d1ca635b875f,0,11932562923,40
0xdfd5293d8e347dfe59e90efd55b2956a1343963d,0x9d65ff81a3c488d585bbfb0bfe3c7707c7917f54,0,13132123436,40
0x0d0707963952f2fba59dd06f2b425ace40b492fe,0x9e32b13ce7f2e80a01932b42553652e053d6ed8e,0,12321915801,40
0x95b564f3b3bae3f206aa418667ba000afafacc8a,0xc00e94cb662c3520282e6f5717214004a7f26888,0,13074597217,40
0x5c95e53a71d48da4bf1490eb94add905d425998e,0xcac0f1a06d3f02397cfb6d7077321d73b504916e,400000000000000000,13069532965,40
0xd3e5b815843c31f621f2253c836b34f84debfe29,0xdac17f958d2ee523a2206206994597c13d831ec7,0,11661076568,40
0xdc939279623b88b23603e7ead1fd9c9de4c6fe7f,0xdac17f958d2ee523a2206206994597c13d831ec7,0,25000000000,40
0xdb05638a1958a778b4b19a9f12240a458af195d4,0xdac17f958d2ee523a2206206994597c13d831ec7,0,13801532417,40
0xf89d7b9c864f589bbf53a82105107622b35eaa40,0xf17e65822b568b3903685a7c9f496cf7656cc6c2,0,12904069598,40
0x1c17622cfa9b6fd2043a76dfc39a5b5a109aa708,0x04fa0d235c4abf4bcf4787af4cf447de572ef828,0,12803826935,41
0xf60c2ea62edbfe808163751dd0d8693dcb30019c,0x0b38210ea11411557c13457d4da7dc6ea731b88a,0,12781840032,41
0x0a2ab18edadb49667cf5a5bfa797a40f2cd646bb,0x0de8bf93da2f7eecb3d9169422413a9bef4ef628,0,11983635218,41
0x0d0707963952f2fba59dd06f2b425ace40b492fe,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,0,11990380833,41
0x0d0707963952f2fba59dd06f2b425ace40b492fe,0x2da719db753dfa10a62e140f436e1d67f2ddb0d6,0,11872484083,41
0xe93381fb4c4f14bda253907b18fad305d799241a,0x467719ad09025fcc6cf6f8311755809d45a5e5f3,0,20000000000,41
0x75e89d5979e4f6fba9f97c104c2f0afb3f1dcb88,0x4a220e6096b25eadb88358cb44068a3248254675,0,19000000000,41
0x46340b20830761efd32832a74d7169b29feb9758,0x5ca381bbfb58f0092df149bd3d243b08b9a8386e,0,15401336321,41
0x46340b20830761efd32832a74d7169b29feb9758,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,0,16360078089,41
0x95b564f3b3bae3f206aa418667ba000afafacc8a,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,0,12997060278,41
0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91,0x72dd4b6bd852a3aa172be4d6c5a6dbec588cf131,0,12393793082,41
0x75e89d5979e4f6fba9f97c104c2f0afb3f1dcb88,0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,0,18000000000,41
0xdfd5293d8e347dfe59e90efd55b2956a1343963d,0x8ab7404063ec4dbcfd4598215992dc3f8ec853d7,0,12809181070,41
0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91,0x8fc8f8269ebca376d046ce292dc7eac40c8d358a,0,11797269726,41
0x28c6c06298d514db089934071355e5743bf21d60,0x9d65ff81a3c488d585bbfb0bfe3c7707c7917f54,0,12471552037,41
0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,0,12377577358,41
0xa29e963992597b21bcdcaa969d571984869c4ff5,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0,11198810294,41
0xb8ba36e591facee901ffd3d5d82df491551ad7ef,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0,12839864375,41
0x0d0707963952f2fba59dd06f2b425ace40b492fe,0xc7283b66eb1eb5fb86327f08e1b5816b0720212b,0,12321915801,41
0x46340b20830761efd32832a74d7169b29feb9758,0xcc8fa225d80b9c7d42f96e9570156c65d6caaa25,0,15318820490,41
0x6cc5f688a315f3dc28a7781717a9a798a59fda7b,0xd7efb00d12c2c13131fd319336fdf952525da2af,0,27500000000,41
0xe6a3ae442bcbe7b5ece5858bda43a170e5374cfb,0xdac17f958d2ee523a2206206994597c13d831ec7,0,18200000000,41
0x0d0707963952f2fba59dd06f2b425ace40b492fe,0xf4d2888d29d722226fafa5d9b24f9164c092421e,0,12321915801,41
0xe2591bd3d77e4ab6a477b8fc776a36f7aee13a1d,0x000000000000ad05ccc4f10045630fb830b95127,1227002000000000000,12673285426,42
0xf48b0fb95687b5f1ceaee6fb58cc79923ca536c7,0x00000000006c3852cbef3e08e8df289169ede581,1949624444000000000,12303411354,42
0x6cc8dcbca746a6e4fdefb98e1d0df903b107fd21,0x00a8b738e453ffd858a7edf03bccfe20412f0eb0,0,10228455377,42
0x5a7624c3b645ce27c1eba8406720231a724b2b0d,0x03f34be1bf910116595db1b11e9d1b2ca5d59659,80896000000000000000,11472313592,42
0xe93381fb4c4f14bda253907b18fad305d799241a,0x111111111117dc0aa78b770fa6a738034120c302,0,20000000000,42
0xd007058e9b58e74c33c6bf6fbcd38baab813cbb6,0x1111111254eeb25477b68fb85ed929f73a960582,93579801000000000000,11602488350,42
0x75e89d5979e4f6fba9f97c104c2f0afb3f1dcb88,0x12b6893ce26ea6341919fe289212ef77e51688c8,0,17000000000,42
0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91,0x21bfbda47a0b4b5b1248c767ee49f7caa9b23697,0,12494305323,42
0x8ae57a027c63fca8070d1bf38622321de8004c67,0x23581767a106ae21c074b2276d25e5c3e136a68b,0,10642284445,42
0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91,0x2da719db753dfa10a62e140f436e1d67f2ddb0d6,0,12560523489,42
0xdfd5293d8e347dfe59e90efd55b2956a1343963d,0x3f382dbd960e3a9bbceae22651e88158d2791550,0,12000105470,42
0x0d0707963952f2fba59dd06f2b425ace40b492fe,0x485d17a6f1b8780392d53d64751824253011a260,0,12765169152,42
0x46340b20830761efd32832a74d7169b29feb9758,0x4f9254c83eb525f9fcf346490bbb3ed28a81c667,0,15906876078,42
0x87cbc48075d7aa1760ac71c41e8bc289b6a31f56,0x514910771af9ca656af840dff83e8264ecf986ca,0,12360079555,42
0x0d0707963952f2fba59dd06f2b425ace40b492fe,0x6de037ef9ad2725eb40118bb1702ebb27e4aeb24,0,12321915801,42
0x0d0707963952f2fba59dd06f2b425ace40b492fe,0x799ebfabe77a6e34311eeee9825190b9ece32824,0,12321915801,42
0xf60c2ea62edbfe808163751dd0d8693dcb30019c,0x799ebfabe77a6e34311eeee9825190b9ece32824,0,12922673561,42
0x90a720676fa99fd4260a5a2f9a05f87e442f77ee,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0,12448620305,42
0xe93381fb4c4f14bda253907b18fad305d799241a,0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,0,20000000000,42
0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91,0x80d55c03180349fff4a229102f62328220a96444,0,12702039226,42
0x4ad8d9cf9424b477e77a0d7c339c4de792b92fc6,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,0,15000000000,42
0x21a31ee1afc51d94c2efccaa2092ad1028285549,0x9d65ff81a3c488d585bbfb0bfe3c7707c7917f54,0,12905382082,42
0xfe571855e4206cc038e2d221f7806c170928ad2f,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0,11225120431,42
0x33410355169e6cd994218238f685629624c9e299,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,609000000000000000,12786214616,42
0x6cc5f688a315f3dc28a7781717a9a798a59fda7b,0xccc8cb5229b0ac8069c51fd58367fd1e622afd97,0,26000000000,42
0x0d0707963952f2fba59dd06f2b425ace40b492fe,0xd13cfd3133239a3c73a9e535a5c4dadee36b395c,0,11784813973,42
0xae719cc3029f2845d62a203bb0f1076b8d735f4e,0xdac17f958d2ee523a2206206994597c13d831ec7,0,11875736763,42
0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91,0xf293d23bf2cdc05411ca0eddd588eb1977e8dcd4,0,12080530753,42
0xdfd5293d8e347dfe59e90efd55b2956a1343963d,0x00c83aecc790e8a4453e5dd3b0b4b3680501a7a7,0,12180246996,43
0x0b5ae7357589b3cc68e6be42b672f7d8328c67d1,0x0de8bf93da2f7eecb3d9169422413a9bef4ef628,0,10478235211,43
0x1c17622cfa9b6fd2043a76dfc39a5b5a109aa708,0x0f5d2fb29fb7d3cfee444a200298f468908cc942,0,12073666604,43
0x2d6ee5c8a3b2370cbc0de309bf5d1a4aa09c3918,0x3506424f91fd33084466f402d5d97f05f8e3b4af,0,12680414803,43
0x8c54ebdd960056d2cff5998df5695daca1fc0190,0x3845badade8e6dff049820680d1f14bd3903a5d0,0,12591570268,43
0x33ddd548fe3a082d753e5fe721a26e1ab43e3598,0x3845badade8e6dff049820680d1f14bd3903a5d0,0,11766324948,43
0x3a8713065e4daa9603b91ef35d6a8336ef7b26c6,0x41fad93f225b5c1c95f2445a5d7fcb85ba46713f,0,12053761753,43
0xf60c2ea62edbfe808163751dd0d8693dcb30019c,0x4575f41308ec1483f3d399aa9a2826d74da13deb,0,12301532417,43
0x29d5527caa78f1946a409fa6acaf14a0a4a0274b,0x4a220e6096b25eadb88358cb44068a3248254675,0,11712826486,43
0x1a1c87d9a6f55d3bbb064bff1059ad37b6bdc097,0x514910771af9ca656af840dff83e8264ecf986ca,0,10681893944,43
0x21a31ee1afc51d94c2efccaa2092ad1028285549,0x579cea1889991f68acc35ff5c3dd0621ff29b0c9,0,12092697813,43
0x28c6c06298d514db089934071355e5743bf21d60,0x579cea1889991f68acc35ff5c3dd0621ff29b0c9,0,11762188755,43
0x6cc5f688a315f3dc28a7781717a9a798a59fda7b,0x58b6a8a3302369daec383334672404ee733ab239,0,28000000000,43
0xf60c2ea62edbfe808163751dd0d8693dcb30019c,0x5a98fcbea516cf06857215779fd812ca3bef1b32,0,12591570268,43
0x21a31ee1afc51d94c2efccaa2092ad1028285549,0x5cf04716ba20127f1e2297addcf4b5035000c9eb,0,12823562223,43
0xdfd5293d8e347dfe59e90efd55b2956a1343963d,0x5cf04716ba20127f1e2297addcf4b5035000c9eb,0,12549266583,43
0x061f7937b7b2bc7596539959804f86538b6368dc,0x64a3cbbff91dac8a2a32c95015b11bc2927d9b30,110129653898596795,11108410939,43
0x6cc5f688a315f3dc28a7781717a9a798a59fda7b,0x656c00e1bcd96f256f224ad9112ff426ef053733,0,26000000000,43
0x20bb82f2db6ff52b42c60ce79cde4c7094ce133f,0x6b175474e89094c44da98b954eedeac495271d0f,0,11782232474,43
0xdb3be154aeb741867196a918fa2bd5f704dc022a,0x74312363e45dcaba76c59ec49a7aa8a65a67eed3,10811679999990000000,13141885887,43
0xd515367271a5f3e077a6b96cb81d86d3a002f6ff,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0,13560185297,43
0x0d0707963952f2fba59dd06f2b425ace40b492fe,0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,0,12748743589,43
0x1c17622cfa9b6fd2043a76dfc39a5b5a109aa708,0x8290333cef9e6d528dd5618fb97a76f268f3edd4,0,13045480697,43
0x21a31ee1afc51d94c2efccaa2092ad1028285549,0x83e6f1e41cdd28eaceb20cb649155049fac3d5aa,0,13760837543,43
0xf89d7b9c864f589bbf53a82105107622b35eaa40,0x92d6c1e31e14520e676a687f0a93788b716beff5,0,12816036015,43
0xa910f92acdaf488fa6ef02174fb86208ad7722ba,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,0,11794659421,43
0x95b564f3b3bae3f206aa418667ba000afafacc8a,0x967da4048cd07ab37855c090aaf366e4ce1b9f48,0,11968924712,43
0x0d0707963952f2fba59dd06f2b425ace40b492fe,0x9d71ce49ab8a0e6d2a1e7bfb89374c9392fd6804,0,12814332752,43
0xa21a16ec22a940990922220e4ab5bf4c2310f556,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0,11672070364,43
0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91,0xc011a73ee8576fb46f5e1c5751ca3b9fe0af2a6f,0,12524962230,43
0x46340b20830761efd32832a74d7169b29feb9758,0xc7283b66eb1eb5fb86327f08e1b5816b0720212b,0,15948171053,43
0x95b564f3b3bae3f206aa418667ba000afafacc8a,0xd533a949740bb3306d119cc777fa900ba034cd52,0,12975839687,43
